code,token,surprisal,mean_rt
29197,muck,17.5599,377.3225
29198,out,9.84437,359.493125
29199,of,2.11625,298.703125
29200,their,4.62187,337.003125
29201,offices,8.91816,368.400625
29202,those,9.50156,428.088125
29203,who,3.89121,369.69124999999997
29204,still,9.01175,325.2075
29205,had,6.98892,308.2975
29206,offices,13.4488,393.75312499999995
29207,and,3.88588,382.733125
29208,wondered,17.1883,336.553125
29209,how,3.54835,314.62625
29210,to,3.42586,305.39875
29211,move,8.80015,302.676875
29212,the,4.9514,278.094375
29214,The,2.68215,299.28625
29216,railroad,15.2784,335.169375
29217,system,11.6606,333.911875
29218,counted,16.408,281.48
29219,miles,13.5326,496.48062500000003
29220,of,4.71148,338.965
29221,broken,15.8581,301.0225
29222,bridges,15.4071,297.491875
29223,and,5.96339,329.945625
29224,missing,14.3897,336.4275
29226,it,9.60077,548.860625
29227,would,5.447,468.93875
29228,obviously,16.2198,336.809375
29229,remain,12.996,337.210625
29230,out,9.98321,312.28125
29231,of,2.11625,307.3825
29232,commission,14.7,385.171875
29233,for,7.50565,312.491875
29235,And,6.26392,402.736875
29236,once,13.0432,301.575625
29239,clothing,15.8777,369.42875
29240,and,3.39678,299.135
29241,shelter,16.1719,295.736875
29242,had,9.13807,312.713125
29243,been,3.18334,285.824375
29244,provided,13.2843,340.29812499999997
29245,for,2.93167,322.861875
29246,the,2.94963,282.7775
29249,communications,14.2172,402.340625
29250,and,3.09015,322.81875
29251,the,4.5622,301.5625
29252,mail,12.0496,294.52125
29253,were,9.77178,344.498125
29254,the,5.86224,302.0525
29255,next,9.21093,295.509375
29256,top,14.2994,367.141875
29258,From,10.3478,363.479375
29260,outgoing,17.1324,351.701875
29261,mail,14.1233,458.424375
29262,could,9.81452,319.31375
29263,be,2.84842,431.070625
29265,across,12.0939,449.586875
29266,Lake,17.5678,290.30875
29268,to,6.14296,314.115
29269,the,3.06681,268.305
29270,railroad,13.1235,324.821875
29271,at,8.30328,299.400625
29272,Port,17.2322,312.85625
29275,But,16.2596,306.58125
29276,what,9.13448,271.239375
29277,came,12.4558,281.258125
29278,in,3.361,295.686875
29279,was,9.40632,259.96875
29280,piling,17.9302,312.7025
29282,The,2.68215,300.868125
29283,nearest,18.2344,385.5075
29285,end,12.7155,552.520625
29286,of,2.70224,414.933125
29287,track,14.2044,317.0525
29288,from,8.76491,338.151875
29289,Boston,11.8169,328.879375
29290,was,9.19019,287.126875
29291,at,7.55292,295.939375
29292,N.,14.4224,334.245625
29293,H.,14.1974,420.48249999999996
29294,When,15.2958,370.49125
29295,Governor,16.8056,406.6675
29296,Al,16.209,339.45875
29297,Smith,13.2086,366.53125
29298,offered,12.8622,309.04375
29299,New,12.4134,299.49875
29300,York,1.40004,321.128125
29301,National,12.6264,392.219375
29302,Guard,9.65687,330.546875
29303,planes,14.1372,304.951875
29304,to,4.20413,354.0725
29305,fly,10.3251,344.28625
29306,the,4.32966,304.83875
29307,mail,11.8943,288.783125
29308,in,7.9382,298.599375
29309,and,8.97026,288.3875
29310,out,1.12863,282.1975
29311,of,0.329237,301.021875
29312,the,0.586311,268.650625
29314,it,9.78961,293.319375
29315,seemed,11.6002,281.960625
29316,a,7.48695,306.11375
29317,likely,13.898,294.739375
29318,temporary,14.6995,314.366875
29320,easing,14.0879,333.174375
29323,and,5.00457,380.68625
29324,that,6.95086,363.35625
29325,at,9.0983,421.565
29328,The,2.68215,326.326875
29329,question,10.1332,348.74125
29330,was,9.06642,364.610625
29332,to,6.46251,320.885625
29334,There,7.85717,291.290625
29335,was,3.6777,312.423125
29336,no,2.55555,276.854375
29337,such,8.07825,301.69625
29338,thing,11.2325,274.825
29339,as,8.51798,281.145625
29340,an,4.97712,263.135
29341,airport,13.5342,297.658125
29342,in,4.57989,291.611875
29344,Burlington,17.2428,476.84125
29346,John,13.8147,394.93625
29347,J.,6.27442,331.079375
29348,Burns,16.8981,326.833125
29349,suggested,14.1224,318.824375
29350,the,7.74889,308.40875
29351,parade,16.5623,295.685625
29352,ground,14.0556,315.495625
29353,southwest,17.4296,514.420625
29354,of,6.90612,470.17375
29355,Fort,15.7954,369.541875
29356,Ethan,18.2958,416.56
29358,and,5.48786,421.37625
29359,soon,13.0698,355.13875
29360,a,7.35979,304.02
29361,dozen,9.88309,386.140625
29363,National,11.0923,535.826875
29364,Guard,9.91626,374.591875
29365,pilots,13.5835,402.77
29366,were,5.82304,344.748125
29367,bringing,14.5781,341.8025
29368,their,5.16485,405.20875
29371,and,5.00457,394.570625
29374,to,6.10429,341.67562499999997
29375,rest,13.7055,330.080625
29376,on,4.39678,324.751875
29377,the,2.6676,313.331875
29378,frozen,16.8852,312.26187500000003
29380,of,5.83894,373.121875
29381,the,2.74706,293.463125
29382,military,12.5172,308.933125
29384,The,2.68215,370.470625
29385,only,8.31077,380.323125
29386,available,13.0112,303.160625
29387,field,14.4984,319.28375
29388,that,7.92899,296.871875
29389,could,6.67427,308.345
29390,be,2.64397,290.798125
29391,used,1.87202,290.7575
29392,near,13.8069,335.070625
29395,was,8.22744,333.93874999999997
29396,on,8.46105,294.34875
29397,the,2.36755,270.49
29399,farm,14.3523,308.106875
29400,off,11.058,320.701875
29401,upper,16.9352,350.301875
29402,Main,17.4043,334.346875
29404,a,7.4168,307.86375
29405,narrow,11.9386,312.981875
29407,where,11.3807,315.340625
29409,and,5.48786,290.00875
29410,landings,17.2211,315.825625
29411,could,9.63325,321.593125
29412,be,2.84842,284.84
29413,safely,17.2017,288.66875
29414,made,10.9036,356.9375
29415,only,8.16496,342.018125
29416,under,9.86899,274.40875
29417,light,14.6292,347.590625
29418,wind,14.9229,296.2925
29420,Over,10.2562,309.05125
29421,in,8.59202,343.50125
29422,Barre,17.5021,389.734375
29423,the,7.24278,393.718125
29424,streets,12.1345,325.540625
29425,had,9.44024,299.299375
29426,been,3.18334,335.09875
29427,deep,14.7839,304.694375
29428,in,5.01285,313.308125
29431,and,5.0141,534.7212499999999
29432,bridges,13.1227,409.83
29433,were,9.28552,308.44625
29434,crumpled,17.7635,366.229375
29435,and,6.45956,318.753125
29438,delivery,13.3611,318.75
29439,of,2.00773,380.518125
29440,medicines,18.1777,297.195625
29441,and,6.43219,362.655
29442,yeast,16.1719,339.338125
29443,by,7.99455,339.24312499999996
29446,City,12.1924,344.555625
29447,citizens,15.2077,305.45375
29448,formed,14.6797,333.739375
29449,an,6.87028,387.810625
29451,committee,15.5691,333.89
29452,and,5.47444,331.79125
29453,with,9.59504,316.359375
29454,the,2.68196,322.1375
29455,aid,9.9831,313.56125
29456,of,1.68939,300.4925
29458,and,4.34672,355.241875
29459,the,4.90858,300.28875
29462,Vermont,15.3829,519.021875
29463,National,12.6953,361.485
29465,laid,15.5711,292.183125
29466,out,2.85621,327.821875
29468,on,7.28026,336.188125
29469,Wilson,15.935,288.4275
29471,high,13.8147,375.253125
29472,on,6.17915,368.25625
29475,The,2.68215,312.1125
29477,Aviation,15.6739,376.5475
29479,was,9.00098,356.70625
29480,set,9.39155,320.748125
29481,to,4.47685,284.168125
29482,receive,9.97767,338.326875
29483,its,6.89616,371.555625
29484,first,6.52964,271.744375
29485,aircraft,10.8857,304.40500000000003
29486,the,7.50836,294.52875
29487,Sunday,12.7837,322.165625
29488,following,12.9035,325.51125
29489,the,2.30446,330.940625
29491,Though,9.43342,285.46625
29492,the,2.48771,278.9
29494,airports,15.7234,360.759375
29495,were,9.45929,298.40875
29497,the,6.75846,348.465625
29498,York,16.6525,333.51875
29499,State,9.70486,415.76125
29500,Guard,17.6245,375.209375
29502,proved,14.0157,408.5925
29503,unable,14.9187,354.57374999999996
29504,to,0.149963,286.265625
29505,keep,7.54634,330.07875
29506,any,11.1338,303.9925
29507,kind,8.7277,307.939375
29508,of,2.42276,288.2225
29509,mail,14.4446,295.355625
29511,They,6.88914,303.01875
29512,had,8.81937,282.30375
29513,courage,18.0166,340.46
29514,but,10.657,355.68625
29515,their,9.04244,354.728125
29516,meager,17.6969,304.788125
29517,training,13.822,417.559375
29518,consisted,16.9204,386.515
29519,of,0.667089,315.346875
29520,weekend,15.2786,327.951875
29521,hops,17.4061,326.52375
29522,in,6.99006,299.29
29523,good,12.0649,316.918125
29525,in,6.25936,409.513125
29526,and,9.14914,348.129375
29527,out,1.12863,317.364375
29528,of,0.329237,284.450625
29529,established,15.8837,310.10375
29531,and,5.48786,336.90625
29532,the,4.67574,299.97125
29533,increasingly,13.5216,440.44
29534,cold,14.2987,358.190625
29535,weather,6.87028,359.788125
29536,soon,12.5649,386.158125
29537,raised,13.006,535.489375
29539,with,7.28026,572.014375
29540,the,2.4866,362.21750000000003
29541,water,12.0107,410.7675
29542,cooled,16.546,340.04
29543,engines,14.8194,513.791875
29544,of,6.13332,407.406875
29545,their,6.96085,354.04125
29546,World,13.5869,341.925625
29547,War,2.491,400.815
29548,I,3.39681,348.29312500000003
29550,It,5.65274,319.3825
29551,seemed,15.3923,312.640625
29552,like,4.19065,268.7475
29553,a,1.39681,296.413125
29554,good,2.27436,296.886875
29555,time,7.06662,310.356875
29556,for,4.94351,304.95875
29557,officials,11.5348,273.244375
29558,to,5.22559,317.075625
29559,use,8.42679,294.8525
29560,a,4.79639,288.976875
29562,law,10.9401,411.173125
29564,the,6.52863,343.85499999999996
29565,post,13.3562,317.25125
29566,office,6.11594,291.355625
29567,department,13.2516,338.659375
29568,to,6.81255,299.38875
29569,contract,12.9809,306.845625
29570,for,4.69066,451.474375
29571,the,5.42277,355.868125
29572,transport,17.0972,343.405
29573,of,6.05085,300.631875
29574,first,13.1971,360.504375
29575,class,9.07174,324.695
29576,mail,15.078,295.463125
29577,by,8.12201,319.42375
29579,They,6.88914,322.554375
29580,had,8.81937,315.813125
29581,to,4.9521,313.58875
29582,act,10.6657,393.680625
29584,for,6.89114,338.28125
29585,letters,12.7706,327.854375
29586,were,9.95042,342.61312499999997
29588,the,6.75846,325.41125
29590,Down,15.5374,299.953125
29591,in,6.75305,298.106875
29593,New,12.7326,282.0075
29595,was,9.00098,357.475625
29596,a,3.83704,302.501875
29597,flier,18.4525,302.458125
29598,in,6.76837,329.259375
29599,the,2.68569,296.336875
29600,right,9.65172,333.474375
29601,place,14.5294,299.53875
29602,at,5.49998,298.67375
29603,the,2.50944,281.47125
29604,right,8.98553,283.120625
29606,Robert,12.9535,388.3925
29607,S.,7.73369,394.210625
29609,a,7.86141,329.9825
29610,native,15.7172,295.056875
29611,New,11.5859,272.195
29613,had,10.8521,308.183125
29614,been,3.18334,279.143125
29615,a,5.03196,311.465
29616,World,15.6455,301.05875
29617,War,2.491,290.3675
29618,I,3.39681,303.67375
29619,flying,15.0628,299.281875
29622,and,5.00457,456.89437499999997
29623,one,9.29836,361.944375
29624,of,2.82397,296.80625
29625,the,1.23362,261.605625
29626,original,10.7842,312.79125
29627,planners,15.0401,362.06375
29628,of,7.07726,299.75125
29629,the,3.44768,306.213125
29630,Concord,17.3988,286.009375
30500,I,7.67562,486.96875
30502,really,12.4312,291.239375
30503,believe,5.58595,309.69875
30504,in,5.07475,271.48625
30506,But,4.58894,382.4225
30507,I,7.78119,293.924375
30508,swear,18.2843,302.22375
30509,to,6.79725,301.50375
30510,you,11.7951,269.628125
30511,from,8.97354,283.478125
30512,the,2.66554,253.95
30513,moment,13.1547,272.31
30514,I,11.7319,322.16875
30515,opened,13.7625,280.75
30516,my,12.6467,304.91812500000003
30518,I,12.9535,270.330625
30519,knew,11.2231,262.35125
30520,it,3.98174,294.36875
30521,was,5.27862,273.3375
30522,going,8.32966,311.169375
30523,to,1.35473,258.778125
30524,be,3.63007,276.626875
30525,a,3.39862,257.625625
30526,bad,10.0178,246.161875
30528,Part,11.8845,280.35625
30529,of,0.190028,273.68375000000003
30530,it,9.60087,338.019375
30531,was,5.17817,283.414375
30532,the,5.73086,281.550625
30534,so,11.4327,344.60875
30536,it,9.62375,268.785
30537,would,5.447,280.801875
30538,take,6.10174,282.62125000000003
30539,me,13.0155,265.595625
30540,twice,13.9697,253.119375
30541,as,2.05901,300.80875
30542,long,7.88058,251.773125
30543,to,10.5844,292.31374999999997
30544,get,7.24279,270.775
30545,to,5.15763,266.288125
30546,the,3.68939,254.96125
30548,Part,11.8845,281.856875
30549,of,0.190028,275.824375
30550,it,9.60087,280.166875
30551,was,5.17817,264.984375
30552,being,7.90176,250.320625
30553,so,11.0062,265.8575
30554,tired,16.9328,337.361875
30556,not,13.1017,336.749375
30557,only,4.60175,295.6625
30558,had,11.6595,317.28875
30559,my,12.7968,317.715625
30560,usual,15.3589,288.490625
30561,full,13.0001,357.79625
30562,day,8.74475,299.995
30564,but,10.8521,373.595625
30565,a,6.39483,295.773125
30566,dinner,15.6134,293.91312500000004
30567,meeting,12.3032,294.88125
30568,as,8.99469,316.845625
30570,that,7.73896,298.021875
30571,kept,14.5239,309.32875
30572,me,12.689,290.429375
30573,up,8.85821,259.741875
30575,But,4.58894,285.980625
30576,the,2.65547,372.489375
30577,rest,9.5236,336.509375
30578,of,1.02593,271.245625
30580,the,6.70896,299.214375
30581,main,10.7331,277.834375
30584,based,15.8777,375.58125
30585,on,0.866665,322.7625
30586,logic,17.3865,301.859375
30587,at,4.77074,307.155625
30589,It,5.65274,306.964375
30590,was,3.28029,261.251875
30591,just,7.06443,295.44375
30592,going,9.48181,273.2075
30593,to,1.78021,266.190625
30594,be,3.63007,302.1375
30595,one,9.37575,246.37375
30596,of,0.95131,262.905625
30597,those,6.48215,274.16375
30599,For,6.51944,274.34875
30600,the,1.43827,268.0025
30603,I,13.356,305.446875
30604,wished,17.8314,305.474375
30606,chosen,12.9535,354.04
30607,some,10.3852,310.759375
30612,And,6.26392,293.606875
30613,for,9.44235,296.086875
30614,the,2.94963,266.375
30617,I,13.356,396.221875
30618,answered,17.6098,280.36125
30620,I,7.67562,310.66375
30622,chosen,12.9535,304.005625
30623,medicine,16.0784,359.1375
30624,it,6.05211,482.513125
30625,had,6.26883,324.51875
30626,chosen,12.5264,286.281875
30629,I,13.3611,327.98375
30632,I,13.3111,289.743125
30633,told,11.2231,290.055625
30634,myself,15.9949,317.703125
30635,in,5.54835,309.295
30636,the,2.68569,335.581875
30639,I,7.67562,329.76625
30640,had,8.03747,303.334375
30641,a,4.33312,283.294375
30642,lot,7.47805,313.44625
30643,to,4.16257,262.554375
30644,be,5.74249,299.72875
30647,A,5.74117,260.573125
30648,profession,16.429,426.09375
30649,that,7.70427,334.865
30650,brought,14.5806,332.756875
30651,me,12.9273,352.66125
30652,as,5.56191,313.395625
30653,good,10.4029,282.495
30654,an,10.1093,290.14375
30655,income,10.5792,296.275625
30656,as,10.0587,309.90375
30657,mine,15.1834,328.0275
30659,to,6.14296,327.719375
30660,be,6.08136,341.618125
30663,Maybe,11.0685,281.258125
30664,I,6.56866,267.910625
30666,see,12.5034,267.520625
30667,as,9.52563,320.516875
30668,much,5.00671,269.943125
30669,of,7.23012,278.83
30671,as,8.07921,342.611875
30674,but,11.1784,293.96875
30675,how,11.6649,321.43625
30676,much,3.08791,343.025625
30677,worse,10.7328,290.40875
30678,it,9.77272,321.89375
30679,would,5.32631,309.314375
30680,have,4.18381,373.10375
30681,been,3.06679,344.608125
30682,if,10.5426,268.999375
30684,had,10.8521,280.869375
30685,to,4.9521,302.519375
30686,board,16.2751,322.64375
30687,her,11.5856,430.90000000000003
30688,out,7.94752,381.4925
30689,somewhere,16.0293,330.298125
30690,after,10.4132,321.70375
30691,Alice,17.3943,359.970625
30692,went,12.3599,416.33
30693,send,15.872,622.2787500000001
30694,my,12.215,477.754375
30695,daughter,7.90182,336.940625
30696,to,5.66383,288.508125
30697,an,7.85185,271.475625
30699,or,8.53885,296.186875
30700,a,4.88867,288.815625
30702,At,6.95964,310.869375
30704,we,13.8147,307.22
30705,were,5.92908,304.506875
30706,together,13.4967,321.803125
30707,and,6.40771,291.23125
30708,we,9.42433,270.036875
30709,had,5.89539,298.38
30710,Mrs.,14.19,336.66625
30714,to,5.88133,308.026875
30715,look,9.63523,276.969375
30716,after,8.90345,277.97125
30717,us,13.1158,300.62
30718,no,9.50156,301.9225
30719,mother,15.0106,326.36875
30720,could,9.8759,301.46
30721,be,2.84842,295.251875
30723,of,6.68955,318.346875
30725,than,9.47941,343.628125
30726,Mrs.,13.9643,312.859375
30727,Hodges,20.2982,362.624375
30729,I,7.67562,294.085
30730,was,3.96865,343.560625
30731,lucky,13.9639,346.77250000000004
30732,in,6.90417,282.4975
30733,lots,15.545,275.830625
30734,of,1.30162,302.4825
30736,no,14.0792,266.761875
30737,doubt,5.91659,335.27875
30738,about,3.69502,259.183125
30740,Especially,14.6762,344.650625
30741,in,6.91527,256.388125
30742,the,2.68569,261.07875
30743,way,8.63595,318.60625
30745,had,10.8521,318.871875
30746,turned,9.88863,266.986875
30748,Growing,15.5374,275.13124999999997
30749,up,9.90571,331.8125
30750,without,11.8989,305.13
30751,a,3.39566,263.549375
30752,mother,15.6847,263.930625
30753,from,8.42188,279.279375
30754,the,2.66554,270.269375
30755,time,10.0702,269.10375
30756,she,8.94016,284.924375
30757,was,4.08842,258.91375
30758,three,13.6793,279.431875
30759,it,6.05211,295.418125
30761,a,7.5239,315.52750000000003
30762,good,8.039,293.6275
30763,thing,5.31097,284.591875
30764,for,6.89989,253.40875
30765,a,4.10541,251.94125
30767,even,12.3505,292.444375
30768,knowing,16.6288,301.74375
30769,the,3.71739,327.045625
30770,kind,10.388,280.620625
30771,of,0.191074,305.95
30772,mother,15.118,276.86375
30773,Alice,16.6674,310.35875
30774,had,9.3363,268.971875
30776,But,4.58894,337.21500000000003
30777,I,7.78119,331.60375
30779,start,15.5201,357.83
30780,on,8.08063,287.53625
30782,She,8.86122,290.001875
30783,is,6.86571,254.815
